start_sum,average_st,end_sum_1,GWBH,QXMC,Count_sport,Count_health,Count_entertainment,Count_life services,Count_business housing,Count_car,Count_tourist attrctions,Count_science_education_culture,Count_hotel,Count_financial,Count_transpoitation,Count_shopping,Count_company,Count_restaurant,Ar_uv,Ar_all,Count_bus,Count_subway,road_Le_1,road_Le_2,road_Le_3,road_Le_4,sum_road,Sum_grid_c,ave_price
0,0,0,199470,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,51.03635037,0
0,0,0,199471,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,47.36403787,0
0,0,0,200170,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,200171,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,527.1918373,0
0,0,0,200173,Baoan,0,0,0,1,0,0,0,0,0,0,0,1,5,0,1.60E-08,2.19E-05,0,0,0,0,0,0,0,2489.007774,0
0,0,0,200185,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,517.6031914,0
0,0,0,200188,Baoan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1447.867526,0
0,0,0,200189,Baoan,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2.19E-05,0,0,0,0,0,0,0,1059.679043,0
0,0,0,200191,Baoan,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2.19E-05,0,0,0,0,0,0,0,771.6014357,0
0,0,0,200208,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,593.9791727,0
0,0,0,200209,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,562.5378418,0
0,0,0,200210,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1251.001681,0
0,0,0,200233,Longhua,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2.19E-05,0,0,0,0,0,0,0,420.5310664,0
0,0,0,200234,Longhua,1,1,0,3,2,0,3,2,2,0,2,11,7,10,0,2.19E-05,0,0,0,0,0,0,0,434.5597672,0
0,0,0,200235,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,259.3729887,0
0,0,0,200236,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,582.35921,0
0,0,0,200238,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,783.8070903,0
0,0,0,200239,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1023.566163,0
0,0,0,200256,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,224.9754324,0
0,0,0,200269,Longgang,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,2.19E-05,0,0,0,0,0,0,0,204.0427008,0
0,0,0,200276,Pingshan,0,0,0,0,4,0,0,2,0,0,1,5,14,3,0,2.19E-05,0,0,0,0,0,0,0,474.4490747,0
0,0,0,200297,Pingshan,0,1,0,3,1,0,0,2,1,0,1,10,8,1,0,2.19E-05,0,0,0,0,0,0,0,1004.740725,0
0,0,0,200298,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,645.6219263,0
0,0,0,200299,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,393.5561657,0
0,0,0,200300,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,125.0792036,0
0,0,0,200301,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,72.88420033,0
0,0,0,200303,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,65.95754743,0
0,0,0,200304,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,63.52831662,0
0,0,0,200305,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,59.54270804,0
0,0,0,201019,Baoan,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2.19E-05,0,0,0,0,0,0,0,671.2380047,0
0,0,0,201021,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,367.4698157,0
0,0,0,201022,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.19E-05,0,0,0,0,0,0,0,372.1099701,0
0,0,0,201023,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,274.0837879,0
0,0,0,201024,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,274.1686077,0
0,0,0,201041,Baoan,0,2,0,7,1,0,0,2,1,0,1,14,5,13,0,2.19E-05,0,0,0,0,0,0,0,1072.75823,0
0,0,0,201067,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,262.8452473,0
0,0,0,201071,Longgang,0,0,0,1,3,1,0,0,0,1,5,8,40,3,0,2.19E-05,0,0,0,0,0,0,0,1255.707874,0
0,0,0,201089,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,511.0305538,0
0,0,0,201110,Pingshan,0,0,0,3,3,0,0,0,2,0,2,3,23,2,0,2.19E-05,0,0,0,0,0,0,0,691.9243631,0
0,0,0,201111,Pingshan,0,0,0,2,4,3,0,1,0,1,1,0,30,1,0,2.19E-05,0,0,0,0,0,0,0,1171.409647,0
0,0,0,201132,Pingshan,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,622.2453079,0
0,0,0,201134,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,158.9096513,0
0,0,0,201135,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,133.3089988,0
0,0,0,201136,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,108.6046453,0
0,0,0,201137,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,79.13345575,0
0,0,0,201138,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,51.95236051,0
0,0,0,201832,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,201852,Baoan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,374.4938803,0
0,0,0,201854,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,358.6428947,0
0,0,0,201855,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,199.4873781,0
0,0,0,201856,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,293.9109912,0
0,0,0,201857,Baoan,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2.19E-05,0,0,0,0,0,0,0,447.2412424,0
0,0,0,201860,Baoan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,439.7297564,0
0,0,0,201861,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,508.6371164,0
0,0,0,201863,Baoan,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,613.349637,0
0,0,0,201874,Baoan,0,4,1,5,4,6,0,2,2,0,7,45,56,18,0,2.19E-05,1,0,0,0,0,0,0,2179.582308,0
0,0,0,201899,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,285.045958,0
0,0,0,201900,Longgang,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2.19E-05,0,0,0,0,0,0,0,1156.362614,0
0,0,0,201920,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,268.3127441,0
0,0,0,201960,Pingshan,0,5,0,5,1,19,1,0,0,0,2,41,28,16,0,2.19E-05,0,0,0,0,0,0,0,1471.609613,0
0,0,0,201965,Pingshan,0,1,1,4,1,4,0,1,0,0,1,10,20,1,0,2.19E-05,0,0,0,0,0,0,0,201.4410543,0
0,0,0,201967,Pingshan,0,1,1,10,1,0,2,0,0,0,4,15,10,1,0,2.19E-05,0,0,0,0,0,0,0,334.0246511,0
0,0,0,201969,Pingshan,1,0,0,1,0,1,1,0,0,0,2,1,4,0,0,2.20E-05,0,0,0,0,0,0,0,230.3836365,0
0,0,0,201971,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20E-05,0,0,0,0,0,0,0,81.38598967,0
0,0,0,202663,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,202664,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,202665,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,202666,Baoan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.19E-05,0,1,0,0,0,0,0,749.1200638,0
0,0,0,202685,Baoan,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,248.4014716,0
0,0,0,202687,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,112.8184409,0
0,0,0,202688,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,188.5661941,0
0,0,0,202689,Baoan,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,440.9069977,0
0,0,0,202691,Baoan,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,2.19E-05,0,0,0,0,0,0,0,176.3637161,0
0,0,0,202692,Baoan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,250.3015666,0
0,0,0,202694,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,18.37267208,0
0,0,0,202707,Baoan,0,3,1,5,6,0,0,1,1,0,3,15,4,13,1.07E-07,2.19E-05,0,0,0,0,0,0,0,799.7966223,0
0,0,0,202731,Longhua,3,3,0,7,1,1,0,4,0,0,3,13,10,3,0,2.19E-05,0,0,0,0,0,0,0,1187.006603,0
0,0,0,202732,Longhua,0,1,0,4,2,0,0,3,0,0,1,18,24,9,0,2.19E-05,0,0,0,0,0,0,0,1523.755243,0
0,0,0,202796,Pingshan,0,0,0,0,1,0,0,3,0,0,3,0,3,0,0,2.20E-05,1,0,0,0,0,0,0,163.0416501,0
0,0,0,202798,Pingshan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.20E-05,3,0,0,0,0,0,0,454.1427143,0
0,0,0,202800,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20E-05,2,0,0,0,0,0,0,349.4685774,0
0,0,0,202802,Pingshan,0,0,1,3,0,1,0,0,0,0,0,1,2,3,0,2.20E-05,0,0,0,0,0,0,0,106.6935363,0
0,0,0,202803,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20E-05,0,0,0,0,0,0,0,129.7206934,0
0,0,0,203495,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,203496,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,203497,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,462.4911346,0
0,0,0,203498,Baoan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,857.3728561,0
0,0,0,203516,Baoan,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.19E-05,0,0,0,0,0,0,0,319.4070234,0
0,0,0,203517,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,159.6271191,0
0,0,0,203518,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,119.9827747,0
0,0,0,203519,Guangming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,112.8565655,0
0,0,0,203520,Guangming,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,229.2601962,0
0,0,0,203521,Baoan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,407.516223,0
0,0,0,203525,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,10.63999319,0
0,0,0,203527,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,430.1039386,0
0,0,0,203534,Baoan,0,0,0,1,1,0,0,0,0,0,0,2,25,2,0.00000657,2.19E-05,0,0,0,0,0,0,0,1101.741744,0
0,0,0,203548,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,229.3718033,0
0,0,0,203549,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1009.676111,0
0,0,0,203629,Pingshan,0,1,0,0,1,0,0,0,0,0,2,0,1,1,0,2.20E-05,1,0,0,0,0,0,0,95.01501548,0
0,0,0,203631,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20E-05,0,0,0,0,0,0,0,205.5323906,0
0,0,0,203633,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.20E-05,0,0,0,0,0,0,0,158.3901377,0
0,0,0,204327,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,204328,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,204329,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,585.0106945,0
0,0,0,204347,Baoan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,928.0493469,0
0,0,0,204349,Baoan,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2.19E-05,0,0,0,0,0,0,0,242.7855158,0
0,0,0,204350,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,171.2736504,0
0,0,0,204351,Guangming,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,150.5047777,0
0,0,0,204352,Guangming,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,302.4840674,0
0,0,0,204353,Guangming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,348.7202368,0
0,0,0,204356,Guangming,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.19E-05,0,0,0,0,0,0,0,109.2061269,0
0,0,0,204358,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,137.2362485,0
0,0,0,204365,Baoan,0,0,0,1,2,2,0,0,0,0,2,2,30,1,0,2.19E-05,0,0,0,0,0,0,0,588.0415812,0
0,0,0,204379,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,302.4382401,0
0,0,0,204380,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,426.1693144,0
0,0,0,204381,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,700.8906822,0
0,0,0,204434,Longgang,0,0,1,5,2,3,0,3,0,0,0,7,12,8,0,2.19E-05,0,0,0,0,0,0,0,597.3384991,0
0,0,0,204436,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.19E-05,0,0,0,0,0,0,0,326.7514615,0
0,0,0,204457,Pingshan,0,1,0,3,2,0,0,3,0,0,0,4,1,3,0,2.20E-05,0,0,0,0,0,0,0,100.9443452,0
0,0,0,204461,Pingshan,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.20E-05,0,0,0,0,0,0,0,54.00863373,0
0,0,0,204462,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.20E-05,0,0,0,0,0,0,0,249.6697258,0
0,0,0,205159,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,205160,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,205178,Baoan,0,0,0,1,2,0,0,0,0,0,0,1,21,1,0,2.19E-05,0,0,0,0,0,0,0,1715.280262,0
0,0,0,205180,Baoan,0,0,0,1,0,0,5,1,0,0,3,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,781.6958971,0
0,0,0,205181,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,240.7689962,0
0,0,0,205182,Baoan,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,2.19E-05,0,0,0,0,0,0,0,228.4233975,0
0,0,0,205183,Baoan,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.19E-05,0,0,0,0,0,0,0,118.89678,0
0,0,0,205184,Guangming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,243.7583981,0
0,0,0,205185,Guangming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,334.2885256,0
0,0,0,205188,Guangming,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2.19E-05,0,0,0,0,0,0,0,334.0339584,0
0,0,0,205211,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,325.1877899,0
0,0,0,205212,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,318.3998241,0
0,0,0,205267,Longgang,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3.79E-07,2.19E-05,0,0,0,0,0,0,0,471.226346,0
0,0,0,205292,Pingshan,0,0,1,14,3,1,0,2,2,0,3,14,2,12,0,2.20E-05,0,0,0,0,0,0,0,217.9003042,0
0,0,0,205294,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20E-05,0,0,0,0,0,0,0,569.886463,0
0,0,0,205295,Pingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20E-05,0,0,0,0,0,0,0,339.3615785,0
0,0,0,205990,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,205991,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,205992,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,205993,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,176.5076427,0
0,0,0,205994,Baoan,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2.19E-05,2,0,0,0,0,0,0,0,0
0,0,0,206012,Baoan,0,0,0,1,0,1,1,0,0,0,2,0,2,0,0,2.19E-05,0,0,0,0,0,0,0,424.678318,0
0,0,0,206015,Guangming,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,201.0873713,0
0,0,0,206016,Guangming,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.19E-05,0,0,0,0,0,0,0,305.0365086,0
0,0,0,206019,Guangming,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2.19E-05,0,0,0,0,0,0,0,292.4213815,0
0,0,0,206026,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,576.7830358,0
0,0,0,206027,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,441.6313081,0
0,0,0,206028,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,340.0799689,0
0,0,0,206029,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,218.8501906,0
0,0,0,206035,Baoan,1,5,3,7,6,5,0,1,3,0,10,9,43,10,0,2.19E-05,0,0,0,0,0,0,0,548.51542,0
0,0,0,206037,Longhua,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,3159.884052,0
0,0,0,206038,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.88E-06,2.19E-05,1,0,0,0,0,0,0,2528.496967,0
0,0,0,206039,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93E-07,2.19E-05,0,0,0,0,0,0,0,972.9433393,0
0,0,0,206040,Longhua,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,573.6953144,0
0,0,0,206041,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,488.7264071,0
0,0,0,206042,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,353.2361336,0
0,0,0,206043,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,401.1741781,0
0,0,0,206044,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,560.2621803,0
0,0,0,206055,Longhua,0,1,0,9,11,5,0,4,2,0,11,27,76,22,0,2.19E-05,2,0,0,0,0,0,0,1284.6598,0
0,0,0,206070,Longgang,0,0,0,5,4,14,1,0,0,0,1,22,11,0,0,2.19E-05,0,0,0,0,0,0,0,2001.414463,0
0,0,0,206081,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,787.0231442,0
0,0,0,207654,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,207655,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,207656,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,294.5629196,0
0,0,0,207657,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,1,0,0,0,0,0,0,87.45742083,0
0,0,0,207658,Baoan,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,2.19E-05,1,0,0,0,0,0,0,392.7589798,0
0,0,0,207679,Guangming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,612.5373898,0
0,0,0,207683,Guangming,0,2,4,29,4,5,2,3,10,0,4,47,16,49,3.81E-07,2.19E-05,0,0,0,0,0,0,0,679.2739534,0
0,0,0,206822,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,206823,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,206824,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,209.3177509,0
0,0,0,206825,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,483.2004776,0
0,0,0,206826,Baoan,0,0,0,0,2,0,0,0,2,0,1,0,2,2,0,2.19E-05,0,1,0,0,0,0,0,1479.762463,0
0,0,0,206844,Baoan,0,0,1,4,2,0,0,0,0,0,2,6,4,6,0,2.19E-05,0,0,0,0,0,0,0,927.5176563,0
0,0,0,206845,Baoan,0,0,0,0,1,0,0,1,0,0,2,0,3,0,0,2.19E-05,0,0,0,0,0,0,0,301.8644271,0
0,0,0,206846,Baoan,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2.19E-05,0,0,0,0,0,0,0,307.9474287,0
0,0,0,206847,Guangming,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,248.5102367,0
0,0,0,206848,Guangming,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2.19E-05,0,0,0,0,0,0,0,531.5524378,0
0,0,0,206850,Guangming,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2.19E-05,0,0,0,0,0,0,0,307.8234806,0
0,0,0,206851,Guangming,0,0,0,3,2,0,0,0,0,1,0,2,5,0,0,2.19E-05,0,0,0,0,0,0,0,569.5772114,0
0,0,0,206855,Baoan,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2.19E-05,0,0,0,0,0,0,0,797.6205482,0
0,0,0,206857,Baoan,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,410.0536375,0
0,0,0,206858,Baoan,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2.19E-05,0,0,0,0,0,0,0,390.8297958,0
0,0,0,206860,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,348.0390306,0
0,0,0,206861,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,226.1146102,0
0,0,0,206862,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,161.0068846,0
0,0,0,206868,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,287.5994091,0
0,0,0,206869,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,653.871614,0
